Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"DEV_65158", 4.16, 3,    2492.92,  119.4,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64834", 4.16, 3,    2492.88,  119.4,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64835", 4.16, 3,    2492.88,  119.4,    1.0379, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_65228", 4.16, 3,    2493.07,  119.4,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_65160", 4.16, 3,    2493.07,  119.4,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_65336", 4.16, 3,    2433.67,  118.3,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_65335", 4.16, 3,    2433.67,  118.3,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64295", 4.16, 1,    2439.57,   -1.3,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64610", 4.16, 1,       2487,   -0.6,    1.0355, 2,    2394.78, -120.9,   0.99709, 3,    2404.22,  117.7,     1.001
"DEV_64600", 4.16, 1,       2487,   -0.6,    1.0355, 2,    2394.75, -120.9,   0.99707, 3,    2404.23,  117.7,     1.001
"NODE_30123245", 4.16, 3,    2344.02,  116.9,   0.97595, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272059", 4.16, 3,    2343.75,  116.9,   0.97584, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64114", 4.16, 3,    2344.07,  116.9,   0.97597, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30126760", 4.16, 1,    2452.59,   -0.9,    1.0212, 2,    2341.95, -121.3,   0.97509, 3,    2349.87,  117.0,   0.97839
"DEV_64072", 4.16, 1,    2452.32,   -0.9,     1.021, 2,    2341.75, -121.3,   0.97501, 3,    2349.64,  117.0,   0.97829
"DEV_50011123", 4.16, 1,    2452.57,   -0.9,    1.0212, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50011121", 4.16, 1,    2452.57,   -0.9,    1.0211, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_63869", 4.16, 2,    2363.69, -121.2,   0.98414, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50017188", 4.16, 2,     2362.9, -121.2,   0.98381, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64122", 4.16, 1,    2454.08,   -0.9,    1.0218, 3,    2345.35,  116.9,   0.97651, 0, 0, 0, 0
"DEV_50026552", 4.16, 1,    2454.06,   -0.9,    1.0218, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50026573", 4.16, 3,    2345.19,  116.9,   0.97644, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_31158815", 4.16, 1,    2453.88,   -1.0,    1.0217, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50026603", 4.16, 1,    2453.92,   -1.0,    1.0217, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50026589", 4.16, 1,     2453.9,   -1.0,    1.0217, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50026553", 4.16, 1,    2454.06,   -0.9,    1.0218, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50026576", 4.16, 3,    2345.19,  116.9,   0.97644, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50150", 4.16, 2,    2311.21, -121.8,   0.96229, 3,    2335.98,  116.5,   0.97261, 0, 0, 0, 0
"DEV_50151", 4.16, 2,    2310.48, -121.8,   0.96199, 3,    2335.78,  116.5,   0.97252, 0, 0, 0, 0
"PRI_50145", 4.16, 2,    2310.48, -121.8,   0.96199, 3,    2335.78,  116.5,   0.97252, 0, 0, 0, 0
"DEV_51042715", 4.16, 1,    2500.76,   -0.2,    1.0412, 2,    2472.34, -120.6,    1.0294, 3,    2488.27,  119.3,     1.036
"NODE_302531", 4.16, 1,    2498.54,   -0.2,    1.0403, 2,    2467.94, -120.6,    1.0275, 3,    2485.19,  119.3,    1.0347
"DEV_59852", 4.16, 1,    2442.81,   -1.2,    1.0171, 2,    2321.09, -121.6,    0.9664, 3,    2334.95,  116.6,   0.97218
"NODE_31154633", 4.16, 1,    2442.71,   -1.2,     1.017, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51066697", 4.16, 1,     2442.7,   -1.2,     1.017, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51066699", 4.16, 1,     2442.7,   -1.2,     1.017, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51079296", 4.16, 3,    2394.39,  117.5,   0.99693, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_229056", 4.16, 3,    2394.21,  117.5,   0.99685, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_65288", 4.16, 1,    2482.77,   -0.3,    1.0337, 2,    2427.67, -120.9,    1.0108, 3,    2446.87,  118.5,    1.0188
"NODE_31205742", 4.16, 1,    2482.31,   -0.3,    1.0335, 2,    2427.81, -120.9,    1.0108, 3,    2446.79,  118.5,    1.0187
"NODE_228687", 4.16, 1,    2443.16,   -1.2,    1.0172, 2,    2323.52, -121.6,   0.96742, 3,    2335.41,  116.6,   0.97237
"NODE_10002245", 4.16, 1,    2443.52,   -1.2,    1.0174, 2,    2325.23, -121.6,   0.96813, 3,    2335.73,  116.6,    0.9725
"DEV_59857", 4.16, 1,    2443.37,   -1.2,    1.0173, 2,    2324.53, -121.6,   0.96784, 3,    2335.62,  116.6,   0.97245
"DEV_59860", 4.16, 1,    2442.77,   -1.2,    1.0171, 2,    2319.78, -121.7,   0.96586, 3,    2334.86,  116.6,   0.97214
"NODE_12001288", 4.16, 2,    2311.27, -121.8,   0.96232, 3,       2336,  116.5,   0.97261, 0, 0, 0, 0
"NODE_228693", 4.16, 1,    2441.94,   -1.2,    1.0167, 2,    2311.51, -121.8,   0.96242, 3,    2336.07,  116.6,   0.97264
"DEV_59845", 4.16, 1,    2443.15,   -1.2,    1.0172, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_59840", 4.16, 1,    2443.14,   -1.2,    1.0172, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50176", 4.16, 2,    2311.43, -121.8,   0.96238, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_50155", 4.16, 2,    2311.38, -121.8,   0.96236, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_30107673", 4.16, 1,    2441.94,   -1.2,    1.0167, 2,    2311.52, -121.8,   0.96242, 3,    2336.07,  116.6,   0.97264
"NODE_10049044", 4.16, 1,    2520.85,    0.0,    1.0496, 2,    2514.92, -120.0,    1.0471, 3,    2516.85,  119.9,    1.0479
"DEV_63225", 4.16, 1,    2521.44,    0.0,    1.0498, 2,    2516.21, -120.0,    1.0476, 3,    2517.69,  119.9,    1.0483
"DEV_63857", 4.16, 1,    2465.21,   -0.8,    1.0264, 2,    2355.41, -121.2,   0.98069, 3,    2366.72,  117.2,   0.98541
"DEV_64149", 4.16, 1,    2461.93,   -0.8,     1.025, 2,    2351.16, -121.2,   0.97893, 3,    2360.61,  117.1,   0.98286
"DEV_64310", 4.16, 1,    2462.02,   -0.8,    1.0251, 2,    2351.07, -121.2,   0.97889, 3,    2360.24,  117.1,    0.9827
"DEV_64004", 4.16, 1,    2457.63,   -0.9,    1.0233, 2,    2346.65, -121.2,   0.97705, 3,    2355.35,  117.0,   0.98067
"DEV_63875", 4.16, 3,    2359.48,  117.1,   0.98239, 0, 0, 0, 0, 0, 0, 0, 0
"TIE_272144", 4.16, 1,    2462.32,   -0.8,    1.0252, 2,    2350.93, -121.2,   0.97883, 3,    2359.51,  117.1,    0.9824
"DEV_63873", 4.16, 3,    2359.46,  117.1,   0.98238, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_10002231", 4.16, 2,    2364.03, -121.2,   0.98428, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64124", 4.16, 1,    2454.07,   -0.9,    1.0218, 3,     2346.5,  116.9,   0.97698, 0, 0, 0, 0
"DEV_64120", 4.16, 3,    2343.66,  116.9,    0.9758, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64121", 4.16, 3,    2343.19,  116.8,   0.97561, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64012", 4.16, 3,    2343.17,  116.8,    0.9756, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64013", 4.16, 3,    2343.15,  116.8,   0.97559, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272423", 4.16, 1,    2444.47,   -1.3,    1.0178, 2,    2333.32, -121.5,    0.9715, 3,    2339.01,  116.7,   0.97387
"NODE_272425", 4.16, 1,    2444.62,   -1.3,    1.0178, 2,    2334.85, -121.5,   0.97214, 3,    2340.23,  116.7,   0.97438
"DEV_64157", 4.16, 1,    2444.46,   -1.3,    1.0178, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272419", 4.16, 1,    2444.35,   -1.2,    1.0177, 2,     2329.2, -121.5,   0.96978, 3,    2336.37,  116.6,   0.97277
"DEV_64044", 4.16, 1,    2444.49,   -1.3,    1.0178, 2,    2331.12, -121.5,   0.97058, 3,    2337.36,  116.6,   0.97318
"DEV_64047", 4.16, 3,    2336.32,  116.6,   0.97275, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64063", 4.16, 3,    2336.32,  116.6,   0.97275, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64065", 4.16, 1,     2443.8,   -1.2,    1.0175, 2,    2326.56, -121.6,   0.96868, 3,    2335.94,  116.6,   0.97259
"DEV_64126", 4.16, 1,    2454.16,   -0.9,    1.0218, 2,    2342.29, -121.3,   0.97523, 3,    2349.85,  117.0,   0.97838
"DEV_64128", 4.16, 1,    2454.06,   -0.9,    1.0218, 2,    2341.65, -121.3,   0.97496, 3,    2348.79,  117.0,   0.97794
"DEV_64125", 4.16, 1,    2454.05,   -0.9,    1.0218, 2,    2341.49, -121.2,    0.9749, 3,    2347.58,  116.9,   0.97744
"DEV_63947", 4.16, 1,    2453.63,   -1.0,    1.0216, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64081", 4.16, 1,    2444.62,   -1.3,    1.0178, 2,    2334.85, -121.5,   0.97214, 3,    2340.23,  116.7,   0.97438
"DEV_64098", 4.16, 1,    2444.84,   -1.3,    1.0179, 2,    2337.11, -121.5,   0.97308, 3,    2342.04,  116.7,   0.97513
"NODE_30051728", 4.16, 1,    2462.16,   -0.8,    1.0251, 2,    2351.01, -121.2,   0.97886, 3,     2359.9,  117.1,   0.98256
"DEV_64184", 4.16, 1,    2444.46,   -1.3,    1.0178, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_297599", 4.16, 1,    2442.43,   -1.3,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64234", 4.16, 1,    2442.43,   -1.3,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64237", 4.16, 1,    2442.49,   -1.3,     1.017, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272429", 4.16, 1,    2441.25,   -1.3,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64241", 4.16, 1,    2440.11,   -1.3,     1.016, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272431", 4.16, 1,    2440.12,   -1.3,     1.016, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64250", 4.16, 1,    2440.11,   -1.3,     1.016, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64271", 4.16, 1,    2439.28,   -1.3,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64257", 4.16, 1,     2439.2,   -1.3,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64260", 4.16, 1,    2439.18,   -1.3,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272459", 4.16, 1,    2439.05,   -1.3,    1.0155, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_272461", 4.16, 1,    2438.91,   -1.3,    1.0155, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64263", 4.16, 1,     2438.7,   -1.3,    1.0154, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64270", 4.16, 1,    2438.68,   -1.3,    1.0154, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_51044932", 4.16, 1,    2437.79,   -1.3,     1.015, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64268", 4.16, 1,    2437.67,   -1.3,    1.0149, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64269", 4.16, 1,     2437.2,   -1.3,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64264", 4.16, 1,    2438.64,   -1.3,    1.0153, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64389", 4.16, 1,    2454.27,   -0.9,    1.0219, 2,    2343.05, -121.3,   0.97555, 3,    2351.11,  117.0,    0.9789
"NODE_30113351", 4.16, 1,     2454.3,   -0.9,    1.0219, 2,    2343.14, -121.3,   0.97559, 3,    2351.27,  117.0,   0.97897
"DEV_64109", 4.16, 3,    2344.07,  116.9,   0.97597, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64490", 4.16, 1,    2469.17,   -0.8,    1.0281, 2,    2360.53, -121.1,   0.98283, 3,     2374.1,  117.3,   0.98848
"NODE_228982", 4.16, 1,       2477,   -0.7,    1.0313, 2,    2370.65, -121.1,   0.98704, 3,     2388.7,  117.4,   0.99456
"DEV_64492", 4.16, 1,    2482.26,   -0.7,    1.0335, 2,    2381.81, -121.0,   0.99169, 3,    2395.09,  117.5,   0.99721
"DEV_64587", 4.16, 1,    2486.84,   -0.6,    1.0354, 2,    2390.61, -120.9,   0.99535, 3,    2400.25,  117.6,   0.99937
"DEV_64568", 4.16, 1,    2476.98,   -0.7,    1.0313, 2,    2370.53, -121.1,   0.98699, 3,    2388.75,  117.4,   0.99458
"DEV_64489", 4.16, 1,    2476.84,   -0.7,    1.0313, 2,    2369.86, -121.1,   0.98671, 3,       2389,  117.4,   0.99468
"DEV_64597", 4.16, 3,    2397.58,  117.5,   0.99825, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64573", 4.16, 3,    2396.28,  117.5,   0.99771, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64572", 4.16, 3,     2394.6,  117.5,   0.99701, 0, 0, 0, 0, 0, 0, 0, 0
"NODE_229035", 4.16, 3,    2394.55,  117.5,   0.99699, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64571", 4.16, 3,    2394.41,  117.5,   0.99693, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64549", 4.16, 1,    2487.28,   -0.6,    1.0356, 2,    2390.39, -120.9,   0.99526, 3,    2399.19,  117.6,   0.99892
"DEV_64488", 4.16, 2,    2364.26, -121.2,   0.98438, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64612", 4.16, 2,    2365.96, -121.2,   0.98509, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64574", 4.16, 3,     2394.2,  117.5,   0.99684, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64581", 4.16, 3,    2394.19,  117.5,   0.99684, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64589", 4.16, 1,    2487.14,   -0.6,    1.0355, 2,    2391.45, -120.9,    0.9957, 3,     2400.9,  117.6,   0.99963
"DEV_64628", 4.16, 2,    2365.87, -121.2,   0.98505, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64624", 4.16, 2,    2365.94, -121.2,   0.98508, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_65519", 4.16, 1,    2504.72,   -0.2,    1.0429, 2,    2480.44, -120.5,    1.0328, 3,    2493.52,  119.4,    1.0382
"DEV_65048", 4.16, 3,    2493.51,  119.4,    1.0382, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_65049", 4.16, 3,     2493.5,  119.4,    1.0382, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64867", 4.16, 3,    2485.19,  119.3,    1.0347, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64868", 4.16, 2,    2467.57, -120.6,    1.0274, 0, 0, 0, 0, 0, 0, 0, 0
"DEV_64869", 4.16, 1,    2498.32,   -0.2,    1.0402, 0, 0, 0, 0, 0, 0, 0, 0
