Timestamp,Circuit.ieee13nodeckt__Losses
2020-01-02 16:30:00,(49360.87139776311+142981.08689381432j)
2020-01-02 16:45:00,(49367.0806632162+142999.99969885705j)
2020-01-02 17:00:00,(49367.13770120598+143000.179131795j)
2020-01-02 17:15:00,(49367.138204656774+143000.18077451224j)
2020-01-02 17:30:00,(49367.13820331133+143000.18079174717j)
2020-01-02 17:45:00,(56204.162406845644+163050.5546316328j)
2020-01-02 18:00:00,(56197.71151657935+163032.51084010972j)
2020-01-02 18:15:00,(56197.63309150982+163032.28554087714j)
2020-01-02 18:30:00,(54261.59324302707+157351.35600581492j)
2020-01-02 18:45:00,(54259.57315710498+157345.2070203544j)
2020-01-02 19:00:00,(54259.55243022983+157345.14141506504j)
2020-01-02 19:15:00,(54259.55223920093+157345.14074858208j)
2020-01-02 19:30:00,(54259.55223898667+157345.14074347445j)
2020-01-02 19:45:00,(51402.125257858956+148961.30157829856j)
2020-01-02 20:00:00,(51399.3055226067+148952.71302205868j)
2020-01-02 20:15:00,(51399.27810546293+148952.62586918788j)
2020-01-02 20:30:00,(48259.65360460249+139741.82827636247j)
2020-01-02 20:45:00,(48256.7404360359+139732.9481578748j)
2020-01-02 21:00:00,(48256.71389629836+139732.86335819616j)
2020-01-02 21:15:00,(48256.71367972505+139732.8626079561j)
2020-01-02 21:30:00,(48256.713678656146+139732.86259848945j)
2020-01-02 21:45:00,(46478.68062848462+134517.0951366412j)
2020-01-02 22:00:00,(46477.07839353224+134512.20865405354j)
2020-01-02 22:15:00,(46477.064377353265+134512.16369808957j)
2020-01-02 22:30:00,(44227.14581219593+127912.66769426587j)
2020-01-02 22:45:00,(44225.2156109771+127906.77716636808j)
2020-01-02 23:00:00,(44225.19965482653+127906.72570907432j)
2020-01-02 23:15:00,(44225.199537220455+127906.72531489887j)
2020-01-02 23:30:00,(44225.1995418237+127906.7253178618j)
2020-01-02 23:45:00,(48241.854042394545+139688.81626640543j)
2020-01-03 00:00:00,(48245.712159736766+139700.57853016478j)
2020-01-03 00:15:00,(48245.74727484504+139700.69079373527j)
2020-01-03 00:30:00,(65411.81504280722+190030.02349819767j)
2020-01-03 00:45:00,(65411.110789859085+190027.61976368004j)
2020-01-03 01:00:00,(65411.10403713094+190027.59408140508j)
2020-01-03 01:15:00,(65411.10400380179+190027.59385154207j)
2020-01-03 01:30:00,(65411.10399498705+190027.5938623716j)
2020-01-03 01:45:00,(70840.03707116093+205961.17692699804j)
2020-01-03 02:00:00,(70848.05731478683+205985.50986367653j)
2020-01-03 02:15:00,(70848.1632863272+205985.84159285403j)
2020-01-03 02:30:00,(65052.32859209014+188975.4460199961j)
2020-01-03 02:45:00,(65044.72146256501+188952.34873534698j)
2020-01-03 03:00:00,(65044.628487834736+188952.05627116328j)
2020-01-03 03:15:00,(65044.6274196191+188952.05271849767j)
2020-01-03 03:30:00,(65044.62740220607+188952.05268304568j)
2020-01-03 03:45:00,(59438.7875316601+172502.30257790314j)
2020-01-03 04:00:00,(59432.043583843784+172481.8056311994j)
2020-01-03 04:15:00,(59431.96803480228+172481.56648883916j)
2020-01-03 04:30:00,(51207.50909291321+148353.46272747393j)
2020-01-03 04:45:00,(51199.024946067264+148327.632909409j)
2020-01-03 05:00:00,(51198.9437355327+148327.37249202345j)
2020-01-03 05:15:00,(51198.943069446366+148327.3701441528j)
2020-01-03 05:30:00,(51198.943063629944+148327.37012935875j)
2020-01-03 05:45:00,(40402.25303742454+116663.52290201957j)
2020-01-03 06:00:00,(40401.49280838635+116661.12792119151j)
2020-01-03 06:15:00,(40401.48833535523+116661.11174704379j)
2020-01-03 06:30:00,(32085.58397741429+92307.72765166691j)
2020-01-03 06:45:00,(32087.15555953101+92312.99286080858j)
2020-01-03 07:00:00,(32087.163051926724+92313.02070610566j)
2020-01-03 07:15:00,(32087.16307778801+92313.02083361687j)
2020-01-03 07:30:00,(32087.163083786265+92313.02083314766j)
2020-01-03 07:45:00,(25369.707089359963+72638.8733609923j)
2020-01-03 08:00:00,(25371.05676281654+72642.69116829544j)
2020-01-03 08:15:00,(25371.064314353913+72642.71330381256j)
2020-01-03 08:30:00,(21703.38664011672+61914.85570280306j)
2020-01-03 08:45:00,(21704.060555011867+61917.14077420256j)
2020-01-03 09:00:00,(21704.062589037912+61917.14858746328j)
2020-01-03 09:15:00,(21704.062595036507+61917.14862044733j)
2020-01-03 09:30:00,(21704.062595013787+61917.14861125107j)
2020-01-03 09:45:00,(19722.2384010758+56110.06674105491j)
2020-01-03 10:00:00,(19721.76729551703+56108.60805660809j)
2020-01-03 10:15:00,(19721.76562743527+56108.602602181556j)
2020-01-03 10:30:00,(18873.133897360596+53622.509745696945j)
2020-01-03 10:45:00,(18869.866283890682+53612.58153761582j)
2020-01-03 11:00:00,(18869.8547276251+53612.54468334787j)
2020-01-03 11:15:00,(18869.854685024144+53612.54455730122j)
2020-01-03 11:30:00,(18869.854691750526+53612.54455355381j)
2020-01-03 11:45:00,(19082.60729649216+54235.79533321269j)
2020-01-03 12:00:00,(19083.44506779063+54238.34059038148j)
2020-01-03 12:15:00,(19083.44806699761+54238.35014000549j)
2020-01-03 12:30:00,(20074.66377468231+57142.57477676498j)
2020-01-03 12:45:00,(20074.914208190927+57143.34989951597j)
2020-01-03 13:00:00,(20074.915109270445+57143.35287164759j)
2020-01-03 13:15:00,(20074.91510773057+57143.35286332025j)
2020-01-03 13:30:00,(20074.91510910487+57143.35287160052j)
2020-01-03 13:45:00,(22818.866324701+65183.93503469933j)
2020-01-03 14:00:00,(22819.669382396314+65186.41317572984j)
2020-01-03 14:15:00,(22819.67274353012+65186.42402946594j)
2020-01-03 14:30:00,(26610.925808049364+76297.97798301103j)
2020-01-03 14:45:00,(26612.22369674229+76301.96992765513j)
2020-01-03 15:00:00,(26612.230056234082+76301.99018679251j)
2020-01-03 15:15:00,(26612.23007893081+76301.99028515292j)
2020-01-03 15:30:00,(26612.230081974205+76301.9902815344j)
2020-01-03 15:45:00,(32221.597448865636+92746.16857804847j)
2020-01-03 16:00:00,(32223.936745629908+92753.33756745803j)
2020-01-03 16:15:00,(32223.950362186235+92753.38050403664j)
2020-01-03 16:30:00,(38352.17799608314+110723.60896183802j)
2020-01-03 16:45:00,(38355.20116888235+110732.84734862257j)
2020-01-03 17:00:00,(38355.22152263674+110732.91101149554j)
2020-01-03 17:15:00,(38355.22166198074+110732.91145686751j)
2020-01-03 17:30:00,(38355.22167051327+110732.91146671146j)
2020-01-03 17:45:00,(41019.01091740961+118545.63225696675j)
2020-01-03 18:00:00,(41020.37975255263+118549.81088604666j)
2020-01-03 18:15:00,(41020.38947668495+118549.84122947848j)
2020-01-03 18:30:00,(42960.725589043475+124210.35314794176j)
2020-01-03 18:45:00,(42957.84607241783+124200.75938436028j)
2020-01-03 19:00:00,(42957.82719513627+124200.69017594404j)
2020-01-03 19:15:00,(42957.827107507626+124200.68976927643j)
2020-01-03 19:30:00,(42957.82710504386+124200.68977442716j)
2020-01-03 19:45:00,(43580.97201591931+126027.85983050182j)
2020-01-03 20:00:00,(43586.12146309714+126043.35609566465j)
2020-01-03 20:15:00,(43586.164464385976+126043.48965931451j)
2020-01-03 20:30:00,(41357.386674217836+119507.29260943839j)
2020-01-03 20:45:00,(41355.817734073404+119502.50235241927j)
2020-01-03 21:00:00,(41355.80554656742+119502.46350910582j)
2020-01-03 21:15:00,(41355.805462289216+119502.4632131406j)
2020-01-03 21:30:00,(41355.80546047721+119502.46321384949j)
2020-01-03 21:45:00,(39090.7421343732+112860.46772843375j)
2020-01-03 22:00:00,(39089.23228017996+112855.85391107097j)
2020-01-03 22:15:00,(39089.22121751625+112855.81848725227j)
2020-01-03 22:30:00,(37814.62028738706+109118.50288684409j)
2020-01-03 22:45:00,(37813.79221664792+109115.97109020199j)
2020-01-03 23:00:00,(37813.786369033696+109115.95230537301j)
2020-01-03 23:15:00,(37813.78633316067+109115.95217922507j)
2020-01-03 23:30:00,(37813.78632999025+109115.95217139668j)
2020-01-03 23:45:00,(43571.31635047323+125999.4048996849j)
2020-01-04 00:00:00,(43575.77879729783+126013.02117100278j)
2020-01-04 00:15:00,(43575.81531815956+126013.13707442551j)
2020-01-04 00:30:00,(60642.35110693233+176033.39651144075j)
2020-01-04 00:45:00,(60640.910590049105+176028.9791073365j)
2020-01-04 01:00:00,(60640.894356562865+176028.92713544896j)
2020-01-04 01:15:00,(60640.89418976953+176028.92655500723j)
2020-01-04 01:30:00,(60640.89418262144+176028.92654759716j)
2020-01-04 01:45:00,(66721.54736375692+193872.75794309372j)
2020-01-04 02:00:00,(66729.7518689679+193897.66709273384j)
2020-01-04 02:15:00,(66729.85369835325+193897.98613800784j)
2020-01-04 02:30:00,(61768.83303676542+179339.412322481j)
2020-01-04 02:45:00,(61762.851985985435+179321.24068602873j)
2020-01-04 03:00:00,(61762.782804147355+179321.0229616451j)
2020-01-04 03:15:00,(61762.78204693215+179321.02047567905j)
2020-01-04 03:30:00,(61762.78204003133+179321.02043891192j)
2020-01-04 03:45:00,(56664.57550319645+164362.36614012445j)
2020-01-04 04:00:00,(56658.92636239618+164345.1858306315j)
2020-01-04 04:15:00,(56658.866210201166+164344.9954052373j)
2020-01-04 04:30:00,(50459.88497875305+146160.16586922813j)
2020-01-04 04:45:00,(50453.77074312398+146141.54525248712j)
2020-01-04 05:00:00,(50453.71299380038+146141.36065478378j)
2020-01-04 05:15:00,(50453.71251404714+146141.35899611213j)
2020-01-04 05:30:00,(50453.71251001563+146141.35898578423j)
2020-01-04 05:45:00,(42577.19512335494+123041.59426788981j)
2020-01-04 06:00:00,(42570.64574089262+123021.60543827424j)
2020-01-04 06:15:00,(42570.5951632209+123021.44054129535j)
2020-01-04 06:30:00,(33429.64798941102+96248.04113383206j)
2020-01-04 06:45:00,(33431.36242139381+96253.77837856617j)
2020-01-04 07:00:00,(33431.3710005253+96253.81014818218j)
2020-01-04 07:15:00,(33431.371028417285+96253.81029003613j)
2020-01-04 07:30:00,(33431.37102592463+96253.81030235114j)
2020-01-04 07:45:00,(26357.60109567509+75533.85697126816j)
2020-01-04 08:00:00,(26359.06078653886+75537.9828185088j)
2020-01-04 08:15:00,(26359.06927357664+75538.00768498742j)
2020-01-04 08:30:00,(22966.702471359175+65597.68909661454j)
2020-01-04 08:45:00,(22965.67772298855+65594.52721864202j)
2020-01-04 09:00:00,(22965.67351246938+65594.51342152468j)
2020-01-04 09:15:00,(22965.673502653448+65594.51337315564j)
2020-01-04 09:30:00,(22965.673497398242+65594.51337780643j)
2020-01-04 09:45:00,(20599.19181562825+58679.27754482366j)
2020-01-04 10:00:00,(20599.790579061162+58681.311622407746j)
2020-01-04 10:15:00,(20599.792275544576+58681.31815737325j)
2020-01-04 10:30:00,(19662.749120972043+55936.0755773296j)
2020-01-04 10:45:00,(19659.169902802176+55925.19891443707j)
2020-01-04 11:00:00,(19659.156694527057+55925.15700022736j)
2020-01-04 11:15:00,(19659.156652694564+55925.15684129768j)
2020-01-04 11:30:00,(19659.156646116986+55925.1568421477j)
2020-01-04 11:45:00,(19784.024385956487+56290.969871423535j)
2020-01-04 12:00:00,(19784.51062153115+56292.44740118702j)
2020-01-04 12:15:00,(19784.512428971677+56292.45312984495j)
2020-01-04 12:30:00,(20583.661652698025+58633.704494985664j)
2020-01-04 12:45:00,(20586.869245335994+58643.44830190823j)
2020-01-04 13:00:00,(20586.88164301461+58643.48756763561j)
2020-01-04 13:15:00,(20586.88169220878+58643.48771461228j)
2020-01-04 13:30:00,(20586.881688281668+58643.487713100774j)
2020-01-04 13:45:00,(22694.813006089957+64820.42185026634j)
2020-01-04 14:00:00,(22695.40380898048+64822.245058848595j)
2020-01-04 14:15:00,(22695.406262720142+64822.25297071846j)
2020-01-04 14:30:00,(25906.349608998386+74232.80540255553j)
2020-01-04 14:45:00,(25907.3843218387+74235.98933739057j)
2020-01-04 15:00:00,(25907.38923968895+74236.00501678577j)
2020-01-04 15:15:00,(25907.389262516608+74236.0050774026j)
2020-01-04 15:30:00,(25907.389255142098+74236.00507908847j)
2020-01-04 15:45:00,(31612.928967742675+90961.57449291748j)
2020-01-04 16:00:00,(31615.205465784544+90968.55288379737j)
2020-01-04 16:15:00,(31615.218392263796+90968.59362563574j)
2020-01-04 16:30:00,(35101.4264921383+101190.56633465432j)
2020-01-04 16:45:00,(35102.9327739599+101195.17535481128j)
2020-01-04 17:00:00,(35102.94210810335+101195.20463173541j)
2020-01-04 17:15:00,(35102.94216643269+101195.20481599006j)
2020-01-04 17:30:00,(35102.942173328614+101195.20481309175j)
2020-01-04 17:45:00,(37505.57449022637+108240.94837114649j)
2020-01-04 18:00:00,(37506.673027237324+108244.30618134477j)
2020-01-04 18:15:00,(37506.680218251575+108244.32867432502j)
2020-01-04 18:30:00,(38398.062486066825+110858.08524830849j)
2020-01-04 18:45:00,(38403.201811741696+110873.6241595852j)
2020-01-04 19:00:00,(38403.23572015456+110873.72889037484j)
2020-01-04 19:15:00,(38403.23595191441+110873.72961510037j)
2020-01-04 19:30:00,(38403.23595324938+110873.72961224038j)
2020-01-04 19:45:00,(39229.92891292104+113297.88786874287j)
2020-01-04 20:00:00,(39234.759822008375+113312.49209936189j)
2020-01-04 20:15:00,(39234.79222054557+113312.5920966966j)
2020-01-04 20:30:00,(40790.03375039854+117874.08122635323j)
2020-01-04 20:45:00,(40790.80230982525+117876.42749559454j)
2020-01-04 21:00:00,(40790.80769489304+117876.44427364849j)
2020-01-04 21:15:00,(40790.80773041471+117876.4443797247j)
2020-01-04 21:30:00,(40790.80773054746+117876.44437711829j)
2020-01-04 21:45:00,(41138.36950938667+118895.70887500868j)
2020-01-04 22:00:00,(41140.45848377582+118902.02192429338j)
2020-01-04 22:15:00,(41140.47300106466+118902.06667408014j)
2020-01-04 22:30:00,(39401.269868468014+113800.96272811903j)
2020-01-04 22:45:00,(39400.45687958987+113798.47965734724j)
2020-01-04 23:00:00,(39400.451342014654+113798.46236796187j)
2020-01-04 23:15:00,(39400.45131035145+113798.46224632161j)
2020-01-04 23:30:00,(39400.45130469365+113798.46224679665j)
2020-01-04 23:45:00,(44505.43771226461+128740.87694391616j)
2020-01-05 00:00:00,(44502.340986240066+128730.56849200028j)
2020-01-05 00:15:00,(44502.31984192558+128730.49118788811j)
2020-01-05 00:30:00,(67223.60733450191+195347.3853548727j)
2020-01-05 00:45:00,(67221.74881053384+195341.69574262266j)
2020-01-05 01:00:00,(67221.7254971612+195341.62136273654j)
2020-01-05 01:15:00,(67221.72522120952+195341.62045039644j)
2020-01-05 01:30:00,(67221.72522996103+195341.62044725192j)
2020-01-05 01:45:00,(75156.36978706902+218631.4694634861j)
2020-01-05 02:00:00,(75169.03005523382+218669.85692502145j)
2020-01-05 02:15:00,(75169.20695105699+218670.4094241341j)
2020-01-05 02:30:00,(71060.52581324382+206609.80365417225j)
2020-01-05 02:45:00,(71054.53770502201+206591.6391074089j)
2020-01-05 03:00:00,(71054.45810118737+206591.38981394834j)
2020-01-05 03:15:00,(71054.45708964126+206591.38650457602j)
2020-01-05 03:30:00,(71054.4570811067+206591.38645294897j)
2020-01-05 03:45:00,(64948.34409142599+188670.32486857774j)
2020-01-05 04:00:00,(64940.24226010987+188645.72578689805j)
2020-01-05 04:15:00,(64940.14315445299+188645.41371824947j)
2020-01-05 04:30:00,(55498.851819759904+160941.81758760806j)
2020-01-05 04:45:00,(55497.75485373722+160938.41334856587j)
2020-01-05 05:00:00,(55497.74395688752+160938.37740097183j)
2020-01-05 05:15:00,(55497.74386542839+160938.37707243446j)
2020-01-05 05:30:00,(55497.74386879299+160938.37705942115j)
2020-01-05 05:45:00,(42958.492521531334+124159.11621771319j)
2020-01-05 06:00:00,(42957.51471729376+124156.04477523691j)
2020-01-05 06:15:00,(42957.50827516962+124156.02194314655j)
2020-01-05 06:30:00,(31388.356554069425+90263.80969078193j)
2020-01-05 06:45:00,(31389.856377688753+90268.83750618948j)
2020-01-05 07:00:00,(31389.863343549598+90268.86345092449j)
2020-01-05 07:15:00,(31389.863366118316+90268.8635577314j)
2020-01-05 07:30:00,(31389.86336572171+90268.86355176548j)
2020-01-05 07:45:00,(24987.217364319265+71518.04461108994j)
2020-01-05 08:00:00,(24988.52549046793+71521.74605058126j)
2020-01-05 08:15:00,(24988.532693298668+71521.76718264402j)
2020-01-05 08:30:00,(22192.668125194523+63329.81238092053j)
2020-01-05 08:45:00,(22191.87108201506+63327.35123441864j)
2020-01-05 09:00:00,(22191.86792658883+63327.34088808755j)
2020-01-05 09:15:00,(22191.867917106443+63327.340857074625j)
2020-01-05 09:30:00,(22191.8679083285+63327.34084582725j)
2020-01-05 09:45:00,(21185.887833767127+60398.4227137714j)
2020-01-05 10:00:00,(21186.526130485752+60400.58886128052j)
2020-01-05 10:15:00,(21186.52800220465+60400.59606606881j)
2020-01-05 10:30:00,(21509.325583630678+61346.35523348553j)
2020-01-05 10:45:00,(21510.66016935523+61350.40691435779j)
2020-01-05 11:00:00,(21510.665581696452+61350.42399893314j)
2020-01-05 11:15:00,(21510.665597743864+61350.42406819048j)
2020-01-05 11:30:00,(21510.665594256472+61350.42406801775j)
2020-01-05 11:45:00,(23201.669056658196+66305.8302739962j)
2020-01-05 12:00:00,(23202.157976625153+66307.33838675582j)
2020-01-05 12:15:00,(23202.160061205705+66307.34509524879j)
2020-01-05 12:30:00,(29160.81762068242+83772.57300071704j)
2020-01-05 12:45:00,(29163.064090962995+83779.46997874547j)
2020-01-05 13:00:00,(29163.076027888248+83779.50780585187j)
2020-01-05 13:15:00,(29163.076085696335+83779.50799449002j)
2020-01-05 13:30:00,(29163.076075911616+83779.50799389386j)
2020-01-05 13:45:00,(44379.81773387571+128372.4330071159j)
2020-01-05 14:00:00,(44376.73713636918+128362.17787877192j)
2020-01-05 14:15:00,(44376.7161665443+128362.10120437654j)
2020-01-05 14:30:00,(58766.52123544401+170529.1866747811j)
2020-01-05 14:45:00,(58765.188602362396+170525.09792599248j)
2020-01-05 15:00:00,(58765.174069910376+170525.0513391263j)
2020-01-05 15:15:00,(58765.17392036073+170525.05084155127j)
2020-01-05 15:30:00,(58765.17391746172+170525.05083088327j)
2020-01-05 15:45:00,(59192.079927694664+171777.3511392463j)
2020-01-05 16:00:00,(59196.790122075385+171791.49084387743j)
2020-01-05 16:15:00,(59196.84312281239+171791.65462855226j)
2020-01-05 16:30:00,(61166.41129076564+177570.7469779416j)
2020-01-05 16:45:00,(61168.78573762629+177577.96264735973j)
2020-01-05 17:00:00,(61168.812866571556+177578.04799756286j)
2020-01-05 17:15:00,(61168.813170926194+177578.0489682427j)
2020-01-05 17:30:00,(61168.81317311276+177578.04898339984j)
2020-01-05 17:45:00,(58350.85467698399+169309.71955454093j)
2020-01-05 18:00:00,(58347.665167778236+169300.02235102892j)
2020-01-05 18:15:00,(58347.63029337021+169299.91234570538j)
2020-01-05 18:30:00,(56877.56572473501+164986.83306405458j)
2020-01-05 18:45:00,(56875.9338868074+164981.87010522082j)
2020-01-05 19:00:00,(56875.916472282435+164981.81508499474j)
2020-01-05 19:15:00,(56875.916298092976+164981.8144941665j)
2020-01-05 19:30:00,(56875.91629897362+164981.81449961863j)
2020-01-05 19:45:00,(54824.28854255974+158962.83484540274j)
